#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1975    0.21095E+03   -0.97241E+01   -0.82716E-09   -0.97241E+01    0.11621E+02   -0.37608E-11   -0.82716E-09   -0.37608E-11    0.28074E-15
  1976    0.21052E+03   -0.99302E+01   -0.89170E-09   -0.99302E+01    0.11628E+02   -0.28395E-11   -0.89170E-09   -0.28395E-11    0.28006E-15
  1977    0.21011E+03   -0.10136E+02   -0.95457E-09   -0.10136E+02    0.11635E+02   -0.19735E-11   -0.95457E-09   -0.19735E-11    0.27938E-15
  1978    0.20970E+03   -0.10342E+02   -0.10156E-08   -0.10342E+02    0.11641E+02   -0.11658E-11   -0.10156E-08   -0.11658E-11    0.27870E-15
  1979    0.20932E+03   -0.10547E+02   -0.10748E-08   -0.10547E+02    0.11646E+02   -0.41923E-12   -0.10748E-08   -0.41923E-12    0.27802E-15
  1980    0.20895E+03   -0.10753E+02   -0.11319E-08   -0.10753E+02    0.11649E+02    0.26327E-12   -0.11319E-08    0.26327E-12    0.27735E-15
  1981    0.20859E+03   -0.10957E+02   -0.11869E-08   -0.10957E+02    0.11651E+02    0.87878E-12   -0.11869E-08    0.87878E-12    0.27668E-15
  1982    0.20825E+03   -0.11161E+02   -0.12396E-08   -0.11161E+02    0.11651E+02    0.14244E-11   -0.12396E-08    0.14244E-11    0.27601E-15
  1983    0.20792E+03   -0.11365E+02   -0.12899E-08   -0.11365E+02    0.11650E+02    0.18971E-11   -0.12899E-08    0.18971E-11    0.27534E-15
  1984    0.20761E+03   -0.11567E+02   -0.13378E-08   -0.11567E+02    0.11649E+02    0.22941E-11   -0.13378E-08    0.22941E-11    0.27467E-15
  1985    0.20732E+03   -0.11770E+02   -0.13829E-08   -0.11770E+02    0.11645E+02    0.26124E-11   -0.13829E-08    0.26124E-11    0.27401E-15
  1986    0.20703E+03   -0.11971E+02   -0.14254E-08   -0.11971E+02    0.11641E+02    0.28492E-11   -0.14254E-08    0.28492E-11    0.27334E-15
  1987    0.20676E+03   -0.12171E+02   -0.14650E-08   -0.12171E+02    0.11635E+02    0.30014E-11   -0.14650E-08    0.30014E-11    0.27268E-15
  1988    0.20650E+03   -0.12370E+02   -0.15015E-08   -0.12370E+02    0.11629E+02    0.30662E-11   -0.15015E-08    0.30662E-11    0.27202E-15
  1989    0.20626E+03   -0.12567E+02   -0.15350E-08   -0.12567E+02    0.11621E+02    0.30406E-11   -0.15350E-08    0.30406E-11    0.27136E-15
  1990    0.20604E+03   -0.12765E+02   -0.15653E-08   -0.12765E+02    0.11612E+02    0.29217E-11   -0.15653E-08    0.29217E-11    0.27071E-15
  1991    0.20582E+03   -0.12960E+02   -0.15922E-08   -0.12960E+02    0.11600E+02    0.27067E-11   -0.15922E-08    0.27067E-11    0.27005E-15
  1992    0.20561E+03   -0.13155E+02   -0.16156E-08   -0.13155E+02    0.11589E+02    0.23925E-11   -0.16156E-08    0.23925E-11    0.26940E-15
  1993    0.20542E+03   -0.13348E+02   -0.16355E-08   -0.13348E+02    0.11576E+02    0.19763E-11   -0.16355E-08    0.19763E-11    0.26875E-15
  1994    0.20525E+03   -0.13540E+02   -0.16517E-08   -0.13540E+02    0.11561E+02    0.14552E-11   -0.16517E-08    0.14552E-11    0.26810E-15
  1995    0.20510E+03   -0.13730E+02   -0.16640E-08   -0.13730E+02    0.11545E+02    0.82617E-12   -0.16640E-08    0.82617E-12    0.26745E-15
  1996    0.20495E+03   -0.13919E+02   -0.16724E-08   -0.13919E+02    0.11528E+02    0.86354E-13   -0.16724E-08    0.86354E-13    0.26681E-15
  1997    0.20481E+03   -0.14106E+02   -0.16767E-08   -0.14106E+02    0.11509E+02   -0.76717E-12   -0.16767E-08   -0.76717E-12    0.26616E-15
  1998    0.20470E+03   -0.14291E+02   -0.16769E-08   -0.14291E+02    0.11490E+02   -0.17373E-11   -0.16769E-08   -0.17373E-11    0.26552E-15
  1999    0.20459E+03   -0.14475E+02   -0.16728E-08   -0.14475E+02    0.11468E+02   -0.28270E-11   -0.16728E-08   -0.28270E-11    0.26488E-15
  2000    0.20449E+03   -0.14657E+02   -0.16642E-08   -0.14657E+02    0.11447E+02   -0.40392E-11   -0.16642E-08   -0.40392E-11    0.26424E-15
  2001    0.20442E+03   -0.14837E+02   -0.16512E-08   -0.14837E+02    0.11423E+02   -0.53752E-11   -0.16512E-08   -0.53752E-11    0.26360E-15
  2002    0.20435E+03   -0.15016E+02   -0.16338E-08   -0.15016E+02    0.11399E+02   -0.68296E-11   -0.16338E-08   -0.68296E-11    0.26297E-15
  2003    0.20430E+03   -0.15192E+02   -0.16122E-08   -0.15192E+02    0.11373E+02   -0.83957E-11   -0.16122E-08   -0.83957E-11    0.26233E-15
  2004    0.20427E+03   -0.15367E+02   -0.15867E-08   -0.15367E+02    0.11345E+02   -0.10067E-10   -0.15867E-08   -0.10067E-10    0.26170E-15
  2005    0.20423E+03   -0.15539E+02   -0.15574E-08   -0.15539E+02    0.11316E+02   -0.11835E-10   -0.15574E-08   -0.11835E-10    0.26107E-15
  2006    0.20422E+03   -0.15710E+02   -0.15245E-08   -0.15710E+02    0.11288E+02   -0.13695E-10   -0.15245E-08   -0.13695E-10    0.26044E-15
