#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  2007    0.21362E+03   -0.20318E+02   -0.14398E-08   -0.20318E+02    0.83849E+01    0.29161E-10   -0.14398E-08    0.29161E-10    0.23773E-15
  2008    0.21387E+03   -0.20302E+02   -0.14280E-08   -0.20302E+02    0.83154E+01    0.27876E-10   -0.14280E-08    0.27876E-10    0.23716E-15
  2009    0.21411E+03   -0.20280E+02   -0.14138E-08   -0.20280E+02    0.82465E+01    0.26487E-10   -0.14138E-08    0.26487E-10    0.23659E-15
  2010    0.21434E+03   -0.20255E+02   -0.13973E-08   -0.20255E+02    0.81774E+01    0.25002E-10   -0.13973E-08    0.25002E-10    0.23603E-15
  2011    0.21458E+03   -0.20226E+02   -0.13786E-08   -0.20226E+02    0.81075E+01    0.23427E-10   -0.13786E-08    0.23427E-10    0.23546E-15
  2012    0.21482E+03   -0.20194E+02   -0.13580E-08   -0.20194E+02    0.80382E+01    0.21769E-10   -0.13580E-08    0.21769E-10    0.23490E-15
  2013    0.21504E+03   -0.20157E+02   -0.13353E-08   -0.20157E+02    0.79679E+01    0.20036E-10   -0.13353E-08    0.20036E-10    0.23433E-15
  2014    0.21527E+03   -0.20116E+02   -0.13109E-08   -0.20116E+02    0.78991E+01    0.18234E-10   -0.13109E-08    0.18234E-10    0.23377E-15
  2015    0.21549E+03   -0.20073E+02   -0.12848E-08   -0.20073E+02    0.78293E+01    0.16370E-10   -0.12848E-08    0.16370E-10    0.23321E-15
  2016    0.21572E+03   -0.20024E+02   -0.12571E-08   -0.20024E+02    0.77601E+01    0.14451E-10   -0.12571E-08    0.14451E-10    0.23265E-15
  2017    0.21592E+03   -0.19973E+02   -0.12279E-08   -0.19973E+02    0.76908E+01    0.12485E-10   -0.12279E-08    0.12485E-10    0.23210E-15
  2018    0.21613E+03   -0.19918E+02   -0.11973E-08   -0.19918E+02    0.76215E+01    0.10477E-10   -0.11973E-08    0.10477E-10    0.23154E-15
  2019    0.21633E+03   -0.19857E+02   -0.11655E-08   -0.19857E+02    0.75522E+01    0.84360E-11   -0.11655E-08    0.84360E-11    0.23099E-15
  2020    0.21654E+03   -0.19795E+02   -0.11325E-08   -0.19795E+02    0.74829E+01    0.63676E-11   -0.11325E-08    0.63676E-11    0.23044E-15
  2021    0.21673E+03   -0.19728E+02   -0.10986E-08   -0.19728E+02    0.74143E+01    0.42790E-11   -0.10986E-08    0.42790E-11    0.22989E-15
  2022    0.21692E+03   -0.19658E+02   -0.10637E-08   -0.19658E+02    0.73456E+01    0.21773E-11   -0.10637E-08    0.21773E-11    0.22934E-15
  2023    0.21710E+03   -0.19585E+02   -0.10281E-08   -0.19585E+02    0.72771E+01    0.69469E-13   -0.10281E-08    0.69469E-13    0.22879E-15
  2024    0.21728E+03   -0.19508E+02   -0.99173E-09   -0.19508E+02    0.72087E+01   -0.20376E-11   -0.99173E-09   -0.20376E-11    0.22824E-15
  2025    0.21744E+03   -0.19427E+02   -0.95483E-09   -0.19427E+02    0.71406E+01   -0.41369E-11   -0.95483E-09   -0.41369E-11    0.22770E-15
  2026    0.21760E+03   -0.19343E+02   -0.91748E-09   -0.19343E+02    0.70728E+01   -0.62216E-11   -0.91748E-09   -0.62216E-11    0.22715E-15
  2027    0.21777E+03   -0.19255E+02   -0.87979E-09   -0.19255E+02    0.70053E+01   -0.82846E-11   -0.87979E-09   -0.82846E-11    0.22661E-15
  2028    0.21791E+03   -0.19164E+02   -0.84189E-09   -0.19164E+02    0.69380E+01   -0.10319E-10   -0.84189E-09   -0.10319E-10    0.22607E-15
  2029    0.21806E+03   -0.19070E+02   -0.80387E-09   -0.19070E+02    0.68711E+01   -0.12318E-10   -0.80387E-09   -0.12318E-10    0.22553E-15
  2030    0.21819E+03   -0.18973E+02   -0.76586E-09   -0.18973E+02    0.68045E+01   -0.14274E-10   -0.76586E-09   -0.14274E-10    0.22499E-15
  2031    0.21831E+03   -0.18872E+02   -0.72797E-09   -0.18872E+02    0.67382E+01   -0.16181E-10   -0.72797E-09   -0.16181E-10    0.22446E-15
  2032    0.21843E+03   -0.18769E+02   -0.69031E-09   -0.18769E+02    0.66723E+01   -0.18032E-10   -0.69031E-09   -0.18032E-10    0.22392E-15
  2033    0.21855E+03   -0.18662E+02   -0.65299E-09   -0.18662E+02    0.66069E+01   -0.19819E-10   -0.65299E-09   -0.19819E-10    0.22339E-15
  2034    0.21866E+03   -0.18551E+02   -0.61614E-09   -0.18551E+02    0.65420E+01   -0.21536E-10   -0.61614E-09   -0.21536E-10    0.22285E-15
  2035    0.21875E+03   -0.18438E+02   -0.57987E-09   -0.18438E+02    0.64774E+01   -0.23175E-10   -0.57987E-09   -0.23175E-10    0.22232E-15
  2036    0.21884E+03   -0.18322E+02   -0.54428E-09   -0.18322E+02    0.64132E+01   -0.24731E-10   -0.54428E-09   -0.24731E-10    0.22179E-15
  2037    0.21892E+03   -0.18203E+02   -0.50950E-09   -0.18203E+02    0.63496E+01   -0.26195E-10   -0.50950E-09   -0.26195E-10    0.22127E-15
  2038    0.21898E+03   -0.18081E+02   -0.47563E-09   -0.18081E+02    0.62865E+01   -0.27561E-10   -0.47563E-09   -0.27561E-10    0.22074E-15
  2039    0.21905E+03   -0.17955E+02   -0.44279E-09   -0.17955E+02    0.62239E+01   -0.28822E-10   -0.44279E-09   -0.28822E-10    0.22021E-15
  2040    0.21911E+03   -0.17828E+02   -0.41110E-09   -0.17828E+02    0.61618E+01   -0.29971E-10   -0.41110E-09   -0.29971E-10    0.21969E-15
  2041    0.21915E+03   -0.17697E+02   -0.38067E-09   -0.17697E+02    0.61001E+01   -0.31002E-10   -0.38067E-09   -0.31002E-10    0.21917E-15
  2042    0.21919E+03   -0.17564E+02   -0.35160E-09   -0.17564E+02    0.60392E+01   -0.31906E-10   -0.35160E-09   -0.31906E-10    0.21865E-15
  2043    0.21921E+03   -0.17428E+02   -0.32403E-09   -0.17428E+02    0.59788E+01   -0.32677E-10   -0.32403E-09   -0.32677E-10    0.21813E-15
  2044    0.21924E+03   -0.17289E+02   -0.29805E-09   -0.17289E+02    0.59190E+01   -0.33308E-10   -0.29805E-09   -0.33308E-10    0.21761E-15
  2045    0.21924E+03   -0.17148E+02   -0.27379E-09   -0.17148E+02    0.58597E+01   -0.33793E-10   -0.27379E-09   -0.33793E-10    0.21709E-15
  2046    0.21925E+03   -0.17005E+02   -0.25136E-09   -0.17005E+02    0.58011E+01   -0.34124E-10   -0.25136E-09   -0.34124E-10    0.21658E-15
  2047    0.21924E+03   -0.16859E+02   -0.23086E-09   -0.16859E+02    0.57431E+01   -0.34294E-10   -0.23086E-09   -0.34294E-10    0.21606E-15
  2048    0.21922E+03   -0.16710E+02   -0.21243E-09   -0.16710E+02    0.56859E+01   -0.34297E-10   -0.21243E-09   -0.34297E-10    0.21555E-15
  2049    0.21919E+03   -0.16560E+02   -0.19616E-09   -0.16560E+02    0.56293E+01   -0.34125E-10   -0.19616E-09   -0.34125E-10    0.21504E-15
  2050    0.21915E+03   -0.16407E+02   -0.18217E-09   -0.16407E+02    0.55733E+01   -0.33772E-10   -0.18217E-09   -0.33772E-10    0.21453E-15
  2051    0.21909E+03   -0.16252E+02   -0.17055E-09   -0.16252E+02    0.55181E+01   -0.33232E-10   -0.17055E-09   -0.33232E-10    0.21402E-15
  2052    0.21904E+03   -0.16095E+02   -0.16125E-09   -0.16095E+02    0.54636E+01   -0.32512E-10   -0.16125E-09   -0.32512E-10    0.21351E-15
  2053    0.21896E+03   -0.15935E+02   -0.15416E-09   -0.15935E+02    0.54098E+01   -0.31618E-10   -0.15416E-09   -0.31618E-10    0.21300E-15
  2054    0.21888E+03   -0.15774E+02   -0.14922E-09   -0.15774E+02    0.53567E+01   -0.30560E-10   -0.14922E-09   -0.30560E-10    0.21250E-15
  2055    0.21879E+03   -0.15611E+02   -0.14633E-09   -0.15611E+02    0.53044E+01   -0.29343E-10   -0.14633E-09   -0.29343E-10    0.21199E-15
  2056    0.21869E+03   -0.15446E+02   -0.14540E-09   -0.15446E+02    0.52529E+01   -0.27977E-10   -0.14540E-09   -0.27977E-10    0.21149E-15
  2057    0.21858E+03   -0.15278E+02   -0.14636E-09   -0.15278E+02    0.52022E+01   -0.26469E-10   -0.14636E-09   -0.26469E-10    0.21099E-15
  2058    0.21846E+03   -0.15110E+02   -0.14911E-09   -0.15110E+02    0.51522E+01   -0.24826E-10   -0.14911E-09   -0.24826E-10    0.21049E-15
  2059    0.21833E+03   -0.14940E+02   -0.15357E-09   -0.14940E+02    0.51031E+01   -0.23057E-10   -0.15357E-09   -0.23057E-10    0.20999E-15
  2060    0.21818E+03   -0.14767E+02   -0.15965E-09   -0.14767E+02    0.50546E+01   -0.21169E-10   -0.15965E-09   -0.21169E-10    0.20950E-15
  2061    0.21803E+03   -0.14593E+02   -0.16727E-09   -0.14593E+02    0.50071E+01   -0.19169E-10   -0.16727E-09   -0.19169E-10    0.20900E-15
  2062    0.21787E+03   -0.14418E+02   -0.17634E-09   -0.14418E+02    0.49604E+01   -0.17066E-10   -0.17634E-09   -0.17066E-10    0.20850E-15
  2063    0.21770E+03   -0.14241E+02   -0.18677E-09   -0.14241E+02    0.49146E+01   -0.14868E-10   -0.18677E-09   -0.14868E-10    0.20801E-15
  2064    0.21750E+03   -0.14063E+02   -0.19848E-09   -0.14063E+02    0.48696E+01   -0.12581E-10   -0.19848E-09   -0.12581E-10    0.20752E-15
  2065    0.21730E+03   -0.13884E+02   -0.21139E-09   -0.13884E+02    0.48255E+01   -0.10214E-10   -0.21139E-09   -0.10214E-10    0.20703E-15
  2066    0.21710E+03   -0.13705E+02   -0.22540E-09   -0.13705E+02    0.47823E+01   -0.77741E-11   -0.22540E-09   -0.77741E-11    0.20654E-15
  2067    0.21688E+03   -0.13523E+02   -0.24043E-09   -0.13523E+02    0.47400E+01   -0.52696E-11   -0.24043E-09   -0.52696E-11    0.20605E-15
  2068    0.21665E+03   -0.13341E+02   -0.25639E-09   -0.13341E+02    0.46985E+01   -0.27080E-11   -0.25639E-09   -0.27080E-11    0.20556E-15
  2069    0.21641E+03   -0.13157E+02   -0.27320E-09   -0.13157E+02    0.46579E+01   -0.96979E-13   -0.27320E-09   -0.96979E-13    0.20508E-15
  2070    0.21615E+03   -0.12973E+02   -0.29077E-09   -0.12973E+02    0.46183E+01    0.25557E-11   -0.29077E-09    0.25557E-11    0.20459E-15
  2071    0.21589E+03   -0.12788E+02   -0.30902E-09   -0.12788E+02    0.45796E+01    0.52423E-11   -0.30902E-09    0.52423E-11    0.20411E-15
  2072    0.21562E+03   -0.12602E+02   -0.32786E-09   -0.12602E+02    0.45418E+01    0.79552E-11   -0.32786E-09    0.79552E-11    0.20363E-15
  2073    0.21533E+03   -0.12416E+02   -0.34720E-09   -0.12416E+02    0.45050E+01    0.10687E-10   -0.34720E-09    0.10687E-10    0.20315E-15
  2074    0.21504E+03   -0.12229E+02   -0.36696E-09   -0.12229E+02    0.44690E+01    0.13429E-10   -0.36696E-09    0.13429E-10    0.20267E-15
  2075    0.21473E+03   -0.12041E+02   -0.38705E-09   -0.12041E+02    0.44340E+01    0.16174E-10   -0.38705E-09    0.16174E-10    0.20219E-15
  2076    0.21440E+03   -0.11852E+02   -0.40739E-09   -0.11852E+02    0.43999E+01    0.18914E-10   -0.40739E-09    0.18914E-10    0.20171E-15
  2077    0.21408E+03   -0.11664E+02   -0.42788E-09   -0.11664E+02    0.43668E+01    0.21642E-10   -0.42788E-09    0.21642E-10    0.20124E-15
  2078    0.21374E+03   -0.11474E+02   -0.44845E-09   -0.11474E+02    0.43346E+01    0.24350E-10   -0.44845E-09    0.24350E-10    0.20076E-15
  2079    0.21337E+03   -0.11285E+02   -0.46901E-09   -0.11285E+02    0.43035E+01    0.27030E-10   -0.46901E-09    0.27030E-10    0.20029E-15
  2080    0.21302E+03   -0.11095E+02   -0.48946E-09   -0.11095E+02    0.42732E+01    0.29674E-10   -0.48946E-09    0.29674E-10    0.19982E-15
  2081    0.21265E+03   -0.10905E+02   -0.50973E-09   -0.10905E+02    0.42440E+01    0.32275E-10   -0.50973E-09    0.32275E-10    0.19934E-15
  2082    0.21226E+03   -0.10715E+02   -0.52973E-09   -0.10715E+02    0.42157E+01    0.34825E-10   -0.52973E-09    0.34825E-10    0.19887E-15
  2083    0.21187E+03   -0.10526E+02   -0.54937E-09   -0.10526E+02    0.41884E+01    0.37316E-10   -0.54937E-09    0.37316E-10    0.19841E-15
  2084    0.21146E+03   -0.10336E+02   -0.56857E-09   -0.10336E+02    0.41621E+01    0.39741E-10   -0.56857E-09    0.39741E-10    0.19794E-15
  2085    0.21105E+03   -0.10145E+02   -0.58724E-09   -0.10145E+02    0.41367E+01    0.42091E-10   -0.58724E-09    0.42091E-10    0.19747E-15
  2086    0.21063E+03   -0.99549E+01   -0.60530E-09   -0.99549E+01    0.41123E+01    0.44360E-10   -0.60530E-09    0.44360E-10    0.19701E-15
  2087    0.21019E+03   -0.97657E+01   -0.62265E-09   -0.97657E+01    0.40889E+01    0.46539E-10   -0.62265E-09    0.46539E-10    0.19654E-15
  2088    0.20974E+03   -0.95767E+01   -0.63921E-09   -0.95767E+01    0.40665E+01    0.48620E-10   -0.63921E-09    0.48620E-10    0.19608E-15
  2089    0.20929E+03   -0.93873E+01   -0.65490E-09   -0.93873E+01    0.40451E+01    0.50596E-10   -0.65490E-09    0.50596E-10    0.19562E-15
  2090    0.20881E+03   -0.91988E+01   -0.66963E-09   -0.91988E+01    0.40246E+01    0.52459E-10   -0.66963E-09    0.52459E-10    0.19516E-15
  2091    0.20835E+03   -0.90107E+01   -0.68332E-09   -0.90107E+01    0.40051E+01    0.54202E-10   -0.68332E-09    0.54202E-10    0.19470E-15
  2092    0.20786E+03   -0.88235E+01   -0.69587E-09   -0.88235E+01    0.39865E+01    0.55816E-10   -0.69587E-09    0.55816E-10    0.19424E-15
  2093    0.20735E+03   -0.86352E+01   -0.70720E-09   -0.86352E+01    0.39689E+01    0.57294E-10   -0.70720E-09    0.57294E-10    0.19378E-15
  2094    0.20684E+03   -0.84485E+01   -0.71723E-09   -0.84485E+01    0.39524E+01    0.58629E-10   -0.71723E-09    0.58629E-10    0.19333E-15
  2095    0.20633E+03   -0.82629E+01   -0.72587E-09   -0.82629E+01    0.39367E+01    0.59812E-10   -0.72587E-09    0.59812E-10    0.19287E-15
  2096    0.20580E+03   -0.80785E+01   -0.73304E-09   -0.80785E+01    0.39222E+01    0.60835E-10   -0.73304E-09    0.60835E-10    0.19242E-15
  2097    0.20526E+03   -0.78942E+01   -0.73864E-09   -0.78942E+01    0.39084E+01    0.61692E-10   -0.73864E-09    0.61692E-10    0.19196E-15
  2098    0.20472E+03   -0.77113E+01   -0.74259E-09   -0.77113E+01    0.38957E+01    0.62374E-10   -0.74259E-09    0.62374E-10    0.19151E-15
  2099    0.20417E+03   -0.75282E+01   -0.74481E-09   -0.75282E+01    0.38839E+01    0.62874E-10   -0.74481E-09    0.62874E-10    0.19106E-15
  2100    0.20360E+03   -0.73472E+01   -0.74520E-09   -0.73472E+01    0.38732E+01    0.63183E-10   -0.74520E-09    0.63183E-10    0.19061E-15
  2101    0.20303E+03   -0.71669E+01   -0.74372E-09   -0.71669E+01    0.38633E+01    0.63297E-10   -0.74372E-09    0.63297E-10    0.19016E-15
  2102    0.20244E+03   -0.69875E+01   -0.74040E-09   -0.69875E+01    0.38544E+01    0.63220E-10   -0.74040E-09    0.63220E-10    0.18971E-15
  2103    0.20185E+03   -0.68094E+01   -0.73531E-09   -0.68094E+01    0.38464E+01    0.62958E-10   -0.73531E-09    0.62958E-10    0.18927E-15
  2104    0.20125E+03   -0.66325E+01   -0.72853E-09   -0.66325E+01    0.38394E+01    0.62518E-10   -0.72853E-09    0.62518E-10    0.18882E-15
  2105    0.20064E+03   -0.64568E+01   -0.72013E-09   -0.64568E+01    0.38332E+01    0.61908E-10   -0.72013E-09    0.61908E-10    0.18838E-15
  2106    0.20002E+03   -0.62824E+01   -0.71018E-09   -0.62824E+01    0.38280E+01    0.61133E-10   -0.71018E-09    0.61133E-10    0.18794E-15
  2107    0.19939E+03   -0.61095E+01   -0.69874E-09   -0.61095E+01    0.38237E+01    0.60201E-10   -0.69874E-09    0.60201E-10    0.18749E-15
  2108    0.19875E+03   -0.59380E+01   -0.68589E-09   -0.59380E+01    0.38203E+01    0.59118E-10   -0.68589E-09    0.59118E-10    0.18705E-15
  2109    0.19811E+03   -0.57679E+01   -0.67170E-09   -0.57679E+01    0.38179E+01    0.57891E-10   -0.67170E-09    0.57891E-10    0.18661E-15
  2110    0.19746E+03   -0.55995E+01   -0.65625E-09   -0.55995E+01    0.38163E+01    0.56526E-10   -0.65625E-09    0.56526E-10    0.18617E-15
  2111    0.19680E+03   -0.54326E+01   -0.63959E-09   -0.54326E+01    0.38155E+01    0.55031E-10   -0.63959E-09    0.55031E-10    0.18574E-15
  2112    0.19613E+03   -0.52674E+01   -0.62181E-09   -0.52674E+01    0.38157E+01    0.53412E-10   -0.62181E-09    0.53412E-10    0.18530E-15
  2113    0.19545E+03   -0.51040E+01   -0.60297E-09   -0.51040E+01    0.38166E+01    0.51675E-10   -0.60297E-09    0.51675E-10    0.18487E-15
  2114    0.19478E+03   -0.49423E+01   -0.58315E-09   -0.49423E+01    0.38185E+01    0.49828E-10   -0.58315E-09    0.49828E-10    0.18443E-15
  2115    0.19408E+03   -0.47824E+01   -0.56241E-09   -0.47824E+01    0.38213E+01    0.47878E-10   -0.56241E-09    0.47878E-10    0.18400E-15
  2116    0.19339E+03   -0.46244E+01   -0.54083E-09   -0.46244E+01    0.38250E+01    0.45830E-10   -0.54083E-09    0.45830E-10    0.18357E-15
  2117    0.19269E+03   -0.44685E+01   -0.51847E-09   -0.44685E+01    0.38297E+01    0.43692E-10   -0.51847E-09    0.43692E-10    0.18314E-15
  2118    0.19198E+03   -0.43143E+01   -0.49541E-09   -0.43143E+01    0.38349E+01    0.41470E-10   -0.49541E-09    0.41470E-10    0.18271E-15
  2119    0.19126E+03   -0.41622E+01   -0.47173E-09   -0.41622E+01    0.38411E+01    0.39172E-10   -0.47173E-09    0.39172E-10    0.18228E-15
  2120    0.19053E+03   -0.40121E+01   -0.44748E-09   -0.40121E+01    0.38479E+01    0.36803E-10   -0.44748E-09    0.36803E-10    0.18185E-15
  2121    0.18980E+03   -0.38643E+01   -0.42274E-09   -0.38643E+01    0.38558E+01    0.34371E-10   -0.42274E-09    0.34371E-10    0.18142E-15
  2122    0.18906E+03   -0.37185E+01   -0.39758E-09   -0.37185E+01    0.38642E+01    0.31882E-10   -0.39758E-09    0.31882E-10    0.18100E-15
  2123    0.18832E+03   -0.35749E+01   -0.37208E-09   -0.35749E+01    0.38735E+01    0.29344E-10   -0.37208E-09    0.29344E-10    0.18057E-15
  2124    0.18758E+03   -0.34335E+01   -0.34629E-09   -0.34335E+01    0.38835E+01    0.26762E-10   -0.34629E-09    0.26762E-10    0.18015E-15
  2125    0.18682E+03   -0.32944E+01   -0.32031E-09   -0.32944E+01    0.38944E+01    0.24143E-10   -0.32031E-09    0.24143E-10    0.17973E-15
  2126    0.18607E+03   -0.31576E+01   -0.29418E-09   -0.31576E+01    0.39059E+01    0.21495E-10   -0.29418E-09    0.21495E-10    0.17931E-15
  2127    0.18530E+03   -0.30232E+01   -0.26800E-09   -0.30232E+01    0.39182E+01    0.18823E-10   -0.26800E-09    0.18823E-10    0.17889E-15
  2128    0.18454E+03   -0.28911E+01   -0.24182E-09   -0.28911E+01    0.39312E+01    0.16135E-10   -0.24182E-09    0.16135E-10    0.17847E-15
  2129    0.18376E+03   -0.27614E+01   -0.21571E-09   -0.27614E+01    0.39449E+01    0.13438E-10   -0.21571E-09    0.13438E-10    0.17805E-15
  2130    0.18298E+03   -0.26341E+01   -0.18976E-09   -0.26341E+01    0.39592E+01    0.10737E-10   -0.18976E-09    0.10737E-10    0.17764E-15
  2131    0.18220E+03   -0.25094E+01   -0.16402E-09   -0.25094E+01    0.39745E+01    0.80407E-11   -0.16402E-09    0.80407E-11    0.17722E-15
  2132    0.18142E+03   -0.23871E+01   -0.13858E-09   -0.23871E+01    0.39902E+01    0.53547E-11   -0.13858E-09    0.53547E-11    0.17681E-15
  2133    0.18063E+03   -0.22674E+01   -0.11349E-09   -0.22674E+01    0.40067E+01    0.26858E-11   -0.11349E-09    0.26858E-11    0.17640E-15
  2134    0.17983E+03   -0.21503E+01   -0.88840E-10   -0.21503E+01    0.40238E+01    0.40934E-13   -0.88840E-10    0.40934E-13    0.17599E-15
  2135    0.17903E+03   -0.20357E+01   -0.64690E-10   -0.20357E+01    0.40416E+01   -0.25732E-11   -0.64690E-10   -0.25732E-11    0.17558E-15
  2136    0.17823E+03   -0.19238E+01   -0.41113E-10   -0.19238E+01    0.40599E+01   -0.51500E-11   -0.41113E-10   -0.51500E-11    0.17517E-15
  2137    0.17742E+03   -0.18145E+01   -0.18181E-10   -0.18145E+01    0.40789E+01   -0.76826E-11   -0.18181E-10   -0.76826E-11    0.17476E-15
  2138    0.17661E+03   -0.17080E+01    0.40354E-11   -0.17080E+01    0.40985E+01   -0.10164E-10    0.40354E-11   -0.10164E-10    0.17435E-15
  2139    0.17580E+03   -0.16040E+01    0.25466E-10   -0.16040E+01    0.41187E+01   -0.12589E-10    0.25466E-10   -0.12589E-10    0.17395E-15
  2140    0.17498E+03   -0.15028E+01    0.46039E-10   -0.15028E+01    0.41394E+01   -0.14948E-10    0.46039E-10   -0.14948E-10    0.17354E-15
  2141    0.17417E+03   -0.14044E+01    0.65685E-10   -0.14044E+01    0.41606E+01   -0.17237E-10    0.65685E-10   -0.17237E-10    0.17314E-15
  2142    0.17334E+03   -0.13087E+01    0.84332E-10   -0.13087E+01    0.41825E+01   -0.19448E-10    0.84332E-10   -0.19448E-10    0.17274E-15
  2143    0.17251E+03   -0.12159E+01    0.10191E-09   -0.12159E+01    0.42048E+01   -0.21575E-10    0.10191E-09   -0.21575E-10    0.17234E-15
  2144    0.17168E+03   -0.11257E+01    0.11835E-09   -0.11257E+01    0.42277E+01   -0.23610E-10    0.11835E-09   -0.23610E-10    0.17194E-15
  2145    0.17085E+03   -0.10385E+01    0.13357E-09   -0.10385E+01    0.42510E+01   -0.25548E-10    0.13357E-09   -0.25548E-10    0.17154E-15
  2146    0.17002E+03   -0.95402E+00    0.14751E-09   -0.95402E+00    0.42749E+01   -0.27381E-10    0.14751E-09   -0.27381E-10    0.17114E-15
  2147    0.16918E+03   -0.87242E+00    0.16010E-09   -0.87242E+00    0.42992E+01   -0.29102E-10    0.16010E-09   -0.29102E-10    0.17075E-15
  2148    0.16836E+03   -0.79369E+00    0.17127E-09   -0.79369E+00    0.43241E+01   -0.30706E-10    0.17127E-09   -0.30706E-10    0.17035E-15
  2149    0.16752E+03   -0.71780E+00    0.18094E-09   -0.71780E+00    0.43494E+01   -0.32184E-10    0.18094E-09   -0.32184E-10    0.16996E-15
