#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1994    0.20572E+03   -0.14193E+02   -0.16922E-08   -0.14193E+02    0.11553E+02    0.48516E-11   -0.16922E-08    0.48516E-11    0.27024E-15
  1995    0.20561E+03   -0.14380E+02   -0.17062E-08   -0.14380E+02    0.11533E+02    0.42969E-11   -0.17062E-08    0.42969E-11    0.26959E-15
  1996    0.20550E+03   -0.14565E+02   -0.17162E-08   -0.14565E+02    0.11511E+02    0.36257E-11   -0.17162E-08    0.36257E-11    0.26894E-15
  1997    0.20540E+03   -0.14747E+02   -0.17221E-08   -0.14747E+02    0.11489E+02    0.28349E-11   -0.17221E-08    0.28349E-11    0.26829E-15
  1998    0.20533E+03   -0.14928E+02   -0.17239E-08   -0.14928E+02    0.11466E+02    0.19214E-11   -0.17239E-08    0.19214E-11    0.26764E-15
  1999    0.20526E+03   -0.15107E+02   -0.17212E-08   -0.15107E+02    0.11441E+02    0.88197E-12   -0.17212E-08    0.88197E-12    0.26700E-15
  2000    0.20520E+03   -0.15284E+02   -0.17141E-08   -0.15284E+02    0.11415E+02   -0.28646E-12   -0.17141E-08   -0.28646E-12    0.26635E-15
  2001    0.20516E+03   -0.15459E+02   -0.17025E-08   -0.15459E+02    0.11388E+02   -0.15853E-11   -0.17025E-08   -0.15853E-11    0.26571E-15
  2002    0.20513E+03   -0.15632E+02   -0.16865E-08   -0.15632E+02    0.11359E+02   -0.30092E-11   -0.16865E-08   -0.30092E-11    0.26507E-15
  2003    0.20512E+03   -0.15803E+02   -0.16663E-08   -0.15803E+02    0.11330E+02   -0.45510E-11   -0.16663E-08   -0.45510E-11    0.26443E-15
  2004    0.20512E+03   -0.15972E+02   -0.16421E-08   -0.15972E+02    0.11299E+02   -0.62036E-11   -0.16421E-08   -0.62036E-11    0.26379E-15
  2005    0.20512E+03   -0.16138E+02   -0.16141E-08   -0.16138E+02    0.11266E+02   -0.79600E-11   -0.16141E-08   -0.79600E-11    0.26316E-15
  2006    0.20514E+03   -0.16302E+02   -0.15824E-08   -0.16302E+02    0.11234E+02   -0.98130E-11   -0.15824E-08   -0.98130E-11    0.26253E-15
  2007    0.20517E+03   -0.16463E+02   -0.15473E-08   -0.16463E+02    0.11199E+02   -0.11756E-10   -0.15473E-08   -0.11756E-10    0.26189E-15
  2008    0.20521E+03   -0.16622E+02   -0.15090E-08   -0.16622E+02    0.11163E+02   -0.13781E-10   -0.15090E-08   -0.13781E-10    0.26126E-15
  2009    0.20527E+03   -0.16778E+02   -0.14675E-08   -0.16778E+02    0.11126E+02   -0.15881E-10   -0.14675E-08   -0.15881E-10    0.26063E-15
  2010    0.20532E+03   -0.16932E+02   -0.14232E-08   -0.16932E+02    0.11089E+02   -0.18050E-10   -0.14232E-08   -0.18050E-10    0.26001E-15
  2011    0.20539E+03   -0.17083E+02   -0.13762E-08   -0.17083E+02    0.11049E+02   -0.20279E-10   -0.13762E-08   -0.20279E-10    0.25938E-15
  2012    0.20547E+03   -0.17232E+02   -0.13267E-08   -0.17232E+02    0.11010E+02   -0.22563E-10   -0.13267E-08   -0.22563E-10    0.25876E-15
  2013    0.20556E+03   -0.17378E+02   -0.12749E-08   -0.17378E+02    0.10968E+02   -0.24894E-10   -0.12749E-08   -0.24894E-10    0.25813E-15
  2014    0.20566E+03   -0.17519E+02   -0.12209E-08   -0.17519E+02    0.10927E+02   -0.27264E-10   -0.12209E-08   -0.27264E-10    0.25751E-15
  2015    0.20577E+03   -0.17661E+02   -0.11650E-08   -0.17661E+02    0.10884E+02   -0.29668E-10   -0.11650E-08   -0.29668E-10    0.25690E-15
  2016    0.20589E+03   -0.17797E+02   -0.11074E-08   -0.17797E+02    0.10840E+02   -0.32097E-10   -0.11074E-08   -0.32097E-10    0.25628E-15
  2017    0.20601E+03   -0.17932E+02   -0.10482E-08   -0.17932E+02    0.10796E+02   -0.34545E-10   -0.10482E-08   -0.34545E-10    0.25566E-15
  2018    0.20613E+03   -0.18063E+02   -0.98767E-09   -0.18063E+02    0.10750E+02   -0.37004E-10   -0.98767E-09   -0.37004E-10    0.25505E-15
  2019    0.20627E+03   -0.18189E+02   -0.92594E-09   -0.18189E+02    0.10703E+02   -0.39467E-10   -0.92594E-09   -0.39467E-10    0.25444E-15
  2020    0.20642E+03   -0.18315E+02   -0.86321E-09   -0.18315E+02    0.10656E+02   -0.41928E-10   -0.86321E-09   -0.41928E-10    0.25383E-15
  2021    0.20658E+03   -0.18436E+02   -0.79968E-09   -0.18436E+02    0.10608E+02   -0.44379E-10   -0.79968E-09   -0.44379E-10    0.25322E-15
  2022    0.20673E+03   -0.18555E+02   -0.73553E-09   -0.18555E+02    0.10559E+02   -0.46813E-10   -0.73553E-09   -0.46813E-10    0.25261E-15
  2023    0.20689E+03   -0.18670E+02   -0.67096E-09   -0.18670E+02    0.10509E+02   -0.49223E-10   -0.67096E-09   -0.49223E-10    0.25200E-15
  2024    0.20706E+03   -0.18782E+02   -0.60616E-09   -0.18782E+02    0.10458E+02   -0.51601E-10   -0.60616E-09   -0.51601E-10    0.25140E-15
  2025    0.20723E+03   -0.18890E+02   -0.54130E-09   -0.18890E+02    0.10407E+02   -0.53942E-10   -0.54130E-09   -0.53942E-10    0.25080E-15
  2026    0.20741E+03   -0.18995E+02   -0.47659E-09   -0.18995E+02    0.10355E+02   -0.56237E-10   -0.47659E-09   -0.56237E-10    0.25019E-15
  2027    0.20761E+03   -0.19097E+02   -0.41221E-09   -0.19097E+02    0.10302E+02   -0.58480E-10   -0.41221E-09   -0.58480E-10    0.24960E-15
  2028    0.20779E+03   -0.19195E+02   -0.34835E-09   -0.19195E+02    0.10248E+02   -0.60664E-10   -0.34835E-09   -0.60664E-10    0.24900E-15
  2029    0.20799E+03   -0.19290E+02   -0.28519E-09   -0.19290E+02    0.10194E+02   -0.62781E-10   -0.28519E-09   -0.62781E-10    0.24840E-15
  2030    0.20818E+03   -0.19381E+02   -0.22293E-09   -0.19381E+02    0.10139E+02   -0.64824E-10   -0.22293E-09   -0.64824E-10    0.24781E-15
  2031    0.20838E+03   -0.19469E+02   -0.16175E-09   -0.19469E+02    0.10083E+02   -0.66786E-10   -0.16175E-09   -0.66786E-10    0.24721E-15
  2032    0.20859E+03   -0.19554E+02   -0.10185E-09   -0.19554E+02    0.10027E+02   -0.68660E-10   -0.10185E-09   -0.68660E-10    0.24662E-15
  2033    0.20880E+03   -0.19634E+02   -0.43410E-10   -0.19634E+02    0.99702E+01   -0.70440E-10   -0.43410E-10   -0.70440E-10    0.24603E-15
  2034    0.20903E+03   -0.19711E+02    0.13379E-10   -0.19711E+02    0.99127E+01   -0.72117E-10    0.13379E-10   -0.72117E-10    0.24544E-15
  2035    0.20924E+03   -0.19784E+02    0.68327E-10   -0.19784E+02    0.98546E+01   -0.73685E-10    0.68327E-10   -0.73685E-10    0.24486E-15
  2036    0.20946E+03   -0.19854E+02    0.12125E-09   -0.19854E+02    0.97959E+01   -0.75137E-10    0.12125E-09   -0.75137E-10    0.24427E-15
  2037    0.20969E+03   -0.19920E+02    0.17195E-09   -0.19920E+02    0.97368E+01   -0.76465E-10    0.17195E-09   -0.76465E-10    0.24369E-15
  2038    0.20990E+03   -0.19983E+02    0.22025E-09   -0.19983E+02    0.96769E+01   -0.77663E-10    0.22025E-09   -0.77663E-10    0.24311E-15
  2039    0.21013E+03   -0.20041E+02    0.26595E-09   -0.20041E+02    0.96167E+01   -0.78724E-10    0.26595E-09   -0.78724E-10    0.24252E-15
  2040    0.21037E+03   -0.20095E+02    0.30886E-09   -0.20095E+02    0.95559E+01   -0.79639E-10    0.30886E-09   -0.79639E-10    0.24195E-15
  2041    0.21060E+03   -0.20146E+02    0.34881E-09   -0.20146E+02    0.94945E+01   -0.80403E-10    0.34881E-09   -0.80403E-10    0.24137E-15
  2042    0.21084E+03   -0.20193E+02    0.38559E-09   -0.20193E+02    0.94328E+01   -0.81008E-10    0.38559E-09   -0.81008E-10    0.24079E-15
  2043    0.21106E+03   -0.20236E+02    0.41902E-09   -0.20236E+02    0.93705E+01   -0.81448E-10    0.41902E-09   -0.81448E-10    0.24022E-15
  2044    0.21131E+03   -0.20275E+02    0.44892E-09   -0.20275E+02    0.93078E+01   -0.81714E-10    0.44892E-09   -0.81714E-10    0.23964E-15
  2045    0.21155E+03   -0.20310E+02    0.47508E-09   -0.20310E+02    0.92446E+01   -0.81799E-10    0.47508E-09   -0.81799E-10    0.23907E-15
  2046    0.21180E+03   -0.20342E+02    0.49733E-09   -0.20342E+02    0.91810E+01   -0.81698E-10    0.49733E-09   -0.81698E-10    0.23850E-15
  2047    0.21204E+03   -0.20370E+02    0.51547E-09   -0.20370E+02    0.91169E+01   -0.81402E-10    0.51547E-09   -0.81402E-10    0.23793E-15
  2048    0.21228E+03   -0.20393E+02    0.52932E-09   -0.20393E+02    0.90525E+01   -0.80905E-10    0.52932E-09   -0.80905E-10    0.23737E-15
  2049    0.21253E+03   -0.20413E+02    0.53869E-09   -0.20413E+02    0.89877E+01   -0.80199E-10    0.53869E-09   -0.80199E-10    0.23680E-15
  2050    0.21277E+03   -0.20427E+02    0.54339E-09   -0.20427E+02    0.89225E+01   -0.79278E-10    0.54339E-09   -0.79278E-10    0.23624E-15
  2051    0.21300E+03   -0.20439E+02    0.54329E-09   -0.20439E+02    0.88569E+01   -0.78136E-10    0.54329E-09   -0.78136E-10    0.23568E-15
  2052    0.21325E+03   -0.20447E+02    0.53852E-09   -0.20447E+02    0.87910E+01   -0.76782E-10    0.53852E-09   -0.76782E-10    0.23511E-15
  2053    0.21349E+03   -0.20450E+02    0.52928E-09   -0.20450E+02    0.87248E+01   -0.75223E-10    0.52928E-09   -0.75223E-10    0.23456E-15
  2054    0.21374E+03   -0.20449E+02    0.51575E-09   -0.20449E+02    0.86583E+01   -0.73470E-10    0.51575E-09   -0.73470E-10    0.23400E-15
  2055    0.21397E+03   -0.20445E+02    0.49815E-09   -0.20445E+02    0.85914E+01   -0.71533E-10    0.49815E-09   -0.71533E-10    0.23344E-15
  2056    0.21422E+03   -0.20437E+02    0.47664E-09   -0.20437E+02    0.85244E+01   -0.69420E-10    0.47664E-09   -0.69420E-10    0.23289E-15
  2057    0.21446E+03   -0.20425E+02    0.45144E-09   -0.20425E+02    0.84573E+01   -0.67141E-10    0.45144E-09   -0.67141E-10    0.23233E-15
  2058    0.21470E+03   -0.20410E+02    0.42273E-09   -0.20410E+02    0.83898E+01   -0.64706E-10    0.42273E-09   -0.64706E-10    0.23178E-15
  2059    0.21494E+03   -0.20390E+02    0.39071E-09   -0.20390E+02    0.83223E+01   -0.62124E-10    0.39071E-09   -0.62124E-10    0.23123E-15
  2060    0.21517E+03   -0.20366E+02    0.35557E-09   -0.20366E+02    0.82545E+01   -0.59404E-10    0.35557E-09   -0.59404E-10    0.23068E-15
  2061    0.21541E+03   -0.20338E+02    0.31750E-09   -0.20338E+02    0.81867E+01   -0.56557E-10    0.31750E-09   -0.56557E-10    0.23013E-15
  2062    0.21564E+03   -0.20308E+02    0.27670E-09   -0.20308E+02    0.81188E+01   -0.53591E-10    0.27670E-09   -0.53591E-10    0.22959E-15
  2063    0.21587E+03   -0.20273E+02    0.23336E-09   -0.20273E+02    0.80509E+01   -0.50516E-10    0.23336E-09   -0.50516E-10    0.22904E-15
  2064    0.21608E+03   -0.20234E+02    0.18767E-09   -0.20234E+02    0.79829E+01   -0.47342E-10    0.18767E-09   -0.47342E-10    0.22850E-15
  2065    0.21630E+03   -0.20193E+02    0.13983E-09   -0.20193E+02    0.79150E+01   -0.44077E-10    0.13983E-09   -0.44077E-10    0.22795E-15
  2066    0.21653E+03   -0.20148E+02    0.90034E-10   -0.20148E+02    0.78471E+01   -0.40732E-10    0.90034E-10   -0.40732E-10    0.22741E-15
  2067    0.21674E+03   -0.20099E+02    0.38469E-10   -0.20099E+02    0.77791E+01   -0.37316E-10    0.38469E-10   -0.37316E-10    0.22687E-15
  2068    0.21694E+03   -0.20047E+02   -0.14668E-10   -0.20047E+02    0.77112E+01   -0.33839E-10   -0.14668E-10   -0.33839E-10    0.22634E-15
  2069    0.21715E+03   -0.19991E+02   -0.69185E-10   -0.19991E+02    0.76435E+01   -0.30309E-10   -0.69185E-10   -0.30309E-10    0.22580E-15
  2070    0.21734E+03   -0.19933E+02   -0.12489E-09   -0.19933E+02    0.75758E+01   -0.26737E-10   -0.12489E-09   -0.26737E-10    0.22526E-15
  2071    0.21754E+03   -0.19871E+02   -0.18158E-09   -0.19871E+02    0.75082E+01   -0.23132E-10   -0.18158E-09   -0.23132E-10    0.22473E-15
  2072    0.21773E+03   -0.19805E+02   -0.23908E-09   -0.19805E+02    0.74409E+01   -0.19503E-10   -0.23908E-09   -0.19503E-10    0.22420E-15
  2073    0.21791E+03   -0.19736E+02   -0.29717E-09   -0.19736E+02    0.73736E+01   -0.15860E-10   -0.29717E-09   -0.15860E-10    0.22367E-15
  2074    0.21810E+03   -0.19664E+02   -0.35569E-09   -0.19664E+02    0.73066E+01   -0.12212E-10   -0.35569E-09   -0.12212E-10    0.22314E-15
  2075    0.21827E+03   -0.19588E+02   -0.41442E-09   -0.19588E+02    0.72397E+01   -0.85690E-11   -0.41442E-09   -0.85690E-11    0.22261E-15
  2076    0.21843E+03   -0.19509E+02   -0.47317E-09   -0.19509E+02    0.71730E+01   -0.49403E-11   -0.47317E-09   -0.49403E-11    0.22208E-15
  2077    0.21860E+03   -0.19428E+02   -0.53176E-09   -0.19428E+02    0.71067E+01   -0.13354E-11   -0.53176E-09   -0.13354E-11    0.22156E-15
  2078    0.21876E+03   -0.19342E+02   -0.58998E-09   -0.19342E+02    0.70405E+01    0.22363E-11   -0.58998E-09    0.22363E-11    0.22103E-15
  2079    0.21889E+03   -0.19254E+02   -0.64765E-09   -0.19254E+02    0.69747E+01    0.57652E-11   -0.64765E-09    0.57652E-11    0.22051E-15
  2080    0.21904E+03   -0.19162E+02   -0.70458E-09   -0.19162E+02    0.69091E+01    0.92419E-11   -0.70458E-09    0.92419E-11    0.21999E-15
  2081    0.21918E+03   -0.19068E+02   -0.76056E-09   -0.19068E+02    0.68439E+01    0.12657E-10   -0.76056E-09    0.12657E-10    0.21947E-15
  2082    0.21931E+03   -0.18970E+02   -0.81540E-09   -0.18970E+02    0.67790E+01    0.16001E-10   -0.81540E-09    0.16001E-10    0.21895E-15
  2083    0.21944E+03   -0.18871E+02   -0.86892E-09   -0.18871E+02    0.67144E+01    0.19264E-10   -0.86892E-09    0.19264E-10    0.21843E-15
  2084    0.21955E+03   -0.18768E+02   -0.92092E-09   -0.18768E+02    0.66503E+01    0.22437E-10   -0.92092E-09    0.22437E-10    0.21791E-15
  2085    0.21966E+03   -0.18661E+02   -0.97120E-09   -0.18661E+02    0.65865E+01    0.25510E-10   -0.97120E-09    0.25510E-10    0.21740E-15
  2086    0.21976E+03   -0.18552E+02   -0.10196E-08   -0.18552E+02    0.65230E+01    0.28475E-10   -0.10196E-08    0.28475E-10    0.21688E-15
  2087    0.21986E+03   -0.18440E+02   -0.10658E-08   -0.18440E+02    0.64600E+01    0.31320E-10   -0.10658E-08    0.31320E-10    0.21637E-15
  2088    0.21994E+03   -0.18325E+02   -0.11098E-08   -0.18325E+02    0.63974E+01    0.34038E-10   -0.11098E-08    0.34038E-10    0.21586E-15
  2089    0.22003E+03   -0.18207E+02   -0.11513E-08   -0.18207E+02    0.63353E+01    0.36618E-10   -0.11513E-08    0.36618E-10    0.21535E-15
  2090    0.22009E+03   -0.18087E+02   -0.11901E-08   -0.18087E+02    0.62736E+01    0.39051E-10   -0.11901E-08    0.39051E-10    0.21484E-15
  2091    0.22017E+03   -0.17964E+02   -0.12260E-08   -0.17964E+02    0.62124E+01    0.41328E-10   -0.12260E-08    0.41328E-10    0.21433E-15
  2092    0.22022E+03   -0.17838E+02   -0.12589E-08   -0.17838E+02    0.61515E+01    0.43438E-10   -0.12589E-08    0.43438E-10    0.21383E-15
  2093    0.22026E+03   -0.17708E+02   -0.12885E-08   -0.17708E+02    0.60913E+01    0.45373E-10   -0.12885E-08    0.45373E-10    0.21332E-15
  2094    0.22030E+03   -0.17576E+02   -0.13146E-08   -0.17576E+02    0.60315E+01    0.47124E-10   -0.13146E-08    0.47124E-10    0.21282E-15
  2095    0.22034E+03   -0.17442E+02   -0.13371E-08   -0.17442E+02    0.59722E+01    0.48679E-10   -0.13371E-08    0.48679E-10    0.21231E-15
  2096    0.22036E+03   -0.17306E+02   -0.13558E-08   -0.17306E+02    0.59135E+01    0.50031E-10   -0.13558E-08    0.50031E-10    0.21181E-15
  2097    0.22037E+03   -0.17166E+02   -0.13704E-08   -0.17166E+02    0.58553E+01    0.51169E-10   -0.13704E-08    0.51169E-10    0.21131E-15
  2098    0.22038E+03   -0.17025E+02   -0.13807E-08   -0.17025E+02    0.57976E+01    0.52085E-10   -0.13807E-08    0.52085E-10    0.21081E-15
  2099    0.22037E+03   -0.16879E+02   -0.13867E-08   -0.16879E+02    0.57404E+01    0.52768E-10   -0.13867E-08    0.52768E-10    0.21032E-15
  2100    0.22037E+03   -0.16733E+02   -0.13881E-08   -0.16733E+02    0.56840E+01    0.53209E-10   -0.13881E-08    0.53209E-10    0.20982E-15
  2101    0.22034E+03   -0.16583E+02   -0.13846E-08   -0.16583E+02    0.56280E+01    0.53402E-10   -0.13846E-08    0.53402E-10    0.20932E-15
  2102    0.22031E+03   -0.16431E+02   -0.13766E-08   -0.16431E+02    0.55726E+01    0.53352E-10   -0.13766E-08    0.53352E-10    0.20883E-15
  2103    0.22027E+03   -0.16276E+02   -0.13641E-08   -0.16276E+02    0.55179E+01    0.53067E-10   -0.13641E-08    0.53067E-10    0.20834E-15
  2104    0.22022E+03   -0.16119E+02   -0.13472E-08   -0.16119E+02    0.54637E+01    0.52555E-10   -0.13472E-08    0.52555E-10    0.20785E-15
  2105    0.22016E+03   -0.15960E+02   -0.13262E-08   -0.15960E+02    0.54102E+01    0.51824E-10   -0.13262E-08    0.51824E-10    0.20736E-15
  2106    0.22009E+03   -0.15799E+02   -0.13013E-08   -0.15799E+02    0.53574E+01    0.50884E-10   -0.13013E-08    0.50884E-10    0.20687E-15
  2107    0.22001E+03   -0.15636E+02   -0.12725E-08   -0.15636E+02    0.53052E+01    0.49741E-10   -0.12725E-08    0.49741E-10    0.20638E-15
  2108    0.21991E+03   -0.15471E+02   -0.12401E-08   -0.15471E+02    0.52538E+01    0.48404E-10   -0.12401E-08    0.48404E-10    0.20589E-15
  2109    0.21982E+03   -0.15304E+02   -0.12041E-08   -0.15304E+02    0.52031E+01    0.46881E-10   -0.12041E-08    0.46881E-10    0.20541E-15
  2110    0.21972E+03   -0.15135E+02   -0.11649E-08   -0.15135E+02    0.51531E+01    0.45181E-10   -0.11649E-08    0.45181E-10    0.20492E-15
  2111    0.21960E+03   -0.14965E+02   -0.11225E-08   -0.14965E+02    0.51038E+01    0.43311E-10   -0.11225E-08    0.43311E-10    0.20444E-15
  2112    0.21947E+03   -0.14793E+02   -0.10772E-08   -0.14793E+02    0.50554E+01    0.41280E-10   -0.10772E-08    0.41280E-10    0.20396E-15
  2113    0.21933E+03   -0.14620E+02   -0.10290E-08   -0.14620E+02    0.50075E+01    0.39097E-10   -0.10290E-08    0.39097E-10    0.20348E-15
  2114    0.21918E+03   -0.14446E+02   -0.97813E-09   -0.14446E+02    0.49606E+01    0.36768E-10   -0.97813E-09    0.36768E-10    0.20300E-15
  2115    0.21902E+03   -0.14270E+02   -0.92481E-09   -0.14270E+02    0.49145E+01    0.34303E-10   -0.92481E-09    0.34303E-10    0.20252E-15
  2116    0.21886E+03   -0.14093E+02   -0.86916E-09   -0.14093E+02    0.48694E+01    0.31710E-10   -0.86916E-09    0.31710E-10    0.20204E-15
  2117    0.21868E+03   -0.13915E+02   -0.81136E-09   -0.13915E+02    0.48253E+01    0.28996E-10   -0.81136E-09    0.28996E-10    0.20157E-15
  2118    0.21848E+03   -0.13736E+02   -0.75156E-09   -0.13736E+02    0.47817E+01    0.26170E-10   -0.75156E-09    0.26170E-10    0.20109E-15
  2119    0.21828E+03   -0.13556E+02   -0.68994E-09   -0.13556E+02    0.47391E+01    0.23241E-10   -0.68994E-09    0.23241E-10    0.20062E-15
  2120    0.21807E+03   -0.13375E+02   -0.62667E-09   -0.13375E+02    0.46973E+01    0.20216E-10   -0.62667E-09    0.20216E-10    0.20015E-15
  2121    0.21784E+03   -0.13193E+02   -0.56190E-09   -0.13193E+02    0.46566E+01    0.17103E-10   -0.56190E-09    0.17103E-10    0.19968E-15
  2122    0.21760E+03   -0.13011E+02   -0.49580E-09   -0.13011E+02    0.46166E+01    0.13912E-10   -0.49580E-09    0.13912E-10    0.19921E-15
  2123    0.21736E+03   -0.12828E+02   -0.42855E-09   -0.12828E+02    0.45776E+01    0.10649E-10   -0.42855E-09    0.10649E-10    0.19874E-15
  2124    0.21711E+03   -0.12644E+02   -0.36030E-09   -0.12644E+02    0.45395E+01    0.73238E-11   -0.36030E-09    0.73238E-11    0.19827E-15
  2125    0.21684E+03   -0.12460E+02   -0.29122E-09   -0.12460E+02    0.45025E+01    0.39437E-11   -0.29122E-09    0.39437E-11    0.19781E-15
  2126    0.21656E+03   -0.12275E+02   -0.22148E-09   -0.12275E+02    0.44663E+01    0.51726E-12   -0.22148E-09    0.51726E-12    0.19734E-15
  2127    0.21627E+03   -0.12090E+02   -0.15124E-09   -0.12090E+02    0.44312E+01   -0.29474E-11   -0.15124E-09   -0.29474E-11    0.19688E-15
  2128    0.21598E+03   -0.11905E+02   -0.80672E-10   -0.11905E+02    0.43970E+01   -0.64422E-11   -0.80672E-10   -0.64422E-11    0.19642E-15
  2129    0.21566E+03   -0.11720E+02   -0.99369E-11   -0.11720E+02    0.43638E+01   -0.99587E-11   -0.99369E-11   -0.99587E-11    0.19596E-15
  2130    0.21533E+03   -0.11534E+02    0.60797E-10   -0.11534E+02    0.43316E+01   -0.13489E-10    0.60797E-10   -0.13489E-10    0.19550E-15
  2131    0.21500E+03   -0.11349E+02    0.13136E-09   -0.11349E+02    0.43007E+01   -0.17024E-10    0.13136E-09   -0.17024E-10    0.19504E-15
  2132    0.21466E+03   -0.11163E+02    0.20160E-09   -0.11163E+02    0.42706E+01   -0.20557E-10    0.20160E-09   -0.20557E-10    0.19458E-15
  2133    0.21430E+03   -0.10978E+02    0.27134E-09   -0.10978E+02    0.42416E+01   -0.24079E-10    0.27134E-09   -0.24079E-10    0.19413E-15
  2134    0.21393E+03   -0.10792E+02    0.34041E-09   -0.10792E+02    0.42137E+01   -0.27582E-10    0.34041E-09   -0.27582E-10    0.19367E-15
  2135    0.21355E+03   -0.10607E+02    0.40865E-09   -0.10607E+02    0.41869E+01   -0.31057E-10    0.40865E-09   -0.31057E-10    0.19322E-15
  2136    0.21315E+03   -0.10422E+02    0.47590E-09   -0.10422E+02    0.41611E+01   -0.34497E-10    0.47590E-09   -0.34497E-10    0.19277E-15
