#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1300    0.72349E+03   -0.27276E+01    0.53411E-09   -0.27276E+01    0.28017E+02   -0.23211E-09    0.53411E-09   -0.23211E-09    0.18180E-14
  1301    0.72054E+03   -0.33754E+01    0.53193E-09   -0.33754E+01    0.28151E+02   -0.23285E-09    0.53193E-09   -0.23285E-09    0.18122E-14
  1302    0.71763E+03   -0.40324E+01    0.53050E-09   -0.40324E+01    0.28281E+02   -0.23357E-09    0.53050E-09   -0.23357E-09    0.18063E-14
  1303    0.71478E+03   -0.47001E+01    0.52979E-09   -0.47001E+01    0.28409E+02   -0.23428E-09    0.52979E-09   -0.23428E-09    0.18006E-14
  1304    0.71200E+03   -0.53762E+01    0.52979E-09   -0.53762E+01    0.28533E+02   -0.23496E-09    0.52979E-09   -0.23496E-09    0.17948E-14
  1305    0.70927E+03   -0.60620E+01    0.53045E-09   -0.60620E+01    0.28654E+02   -0.23562E-09    0.53045E-09   -0.23562E-09    0.17890E-14
  1306    0.70660E+03   -0.67546E+01    0.53176E-09   -0.67546E+01    0.28773E+02   -0.23626E-09    0.53176E-09   -0.23626E-09    0.17833E-14
  1307    0.70400E+03   -0.74545E+01    0.53368E-09   -0.74545E+01    0.28887E+02   -0.23688E-09    0.53368E-09   -0.23688E-09    0.17776E-14
  1308    0.70146E+03   -0.81641E+01    0.53618E-09   -0.81641E+01    0.28998E+02   -0.23748E-09    0.53618E-09   -0.23748E-09    0.17719E-14
  1309    0.69896E+03   -0.88787E+01    0.53924E-09   -0.88787E+01    0.29105E+02   -0.23805E-09    0.53924E-09   -0.23805E-09    0.17663E-14
  1310    0.69655E+03   -0.96012E+01    0.54283E-09   -0.96012E+01    0.29210E+02   -0.23861E-09    0.54283E-09   -0.23861E-09    0.17606E-14
  1311    0.69418E+03   -0.10329E+02    0.54692E-09   -0.10329E+02    0.29311E+02   -0.23914E-09    0.54692E-09   -0.23914E-09    0.17550E-14
  1312    0.69190E+03   -0.11063E+02    0.55148E-09   -0.11063E+02    0.29409E+02   -0.23965E-09    0.55148E-09   -0.23965E-09    0.17494E-14
  1313    0.68967E+03   -0.11803E+02    0.55648E-09   -0.11803E+02    0.29502E+02   -0.24014E-09    0.55648E-09   -0.24014E-09    0.17438E-14
  1314    0.68750E+03   -0.12547E+02    0.56190E-09   -0.12547E+02    0.29593E+02   -0.24060E-09    0.56190E-09   -0.24060E-09    0.17383E-14
  1315    0.68539E+03   -0.13296E+02    0.56771E-09   -0.13296E+02    0.29680E+02   -0.24105E-09    0.56771E-09   -0.24105E-09    0.17328E-14
  1316    0.68335E+03   -0.14049E+02    0.57387E-09   -0.14049E+02    0.29762E+02   -0.24147E-09    0.57387E-09   -0.24147E-09    0.17272E-14
  1317    0.68138E+03   -0.14807E+02    0.58036E-09   -0.14807E+02    0.29843E+02   -0.24187E-09    0.58036E-09   -0.24187E-09    0.17218E-14
  1318    0.67946E+03   -0.15567E+02    0.58715E-09   -0.15567E+02    0.29918E+02   -0.24224E-09    0.58715E-09   -0.24224E-09    0.17163E-14
  1319    0.67760E+03   -0.16332E+02    0.59421E-09   -0.16332E+02    0.29990E+02   -0.24260E-09    0.59421E-09   -0.24260E-09    0.17108E-14
  1320    0.67581E+03   -0.17099E+02    0.60152E-09   -0.17099E+02    0.30058E+02   -0.24293E-09    0.60152E-09   -0.24293E-09    0.17054E-14
  1321    0.67408E+03   -0.17869E+02    0.60904E-09   -0.17869E+02    0.30123E+02   -0.24323E-09    0.60904E-09   -0.24323E-09    0.17000E-14
  1322    0.67242E+03   -0.18640E+02    0.61675E-09   -0.18640E+02    0.30182E+02   -0.24351E-09    0.61675E-09   -0.24351E-09    0.16946E-14
  1323    0.67082E+03   -0.19413E+02    0.62462E-09   -0.19413E+02    0.30239E+02   -0.24377E-09    0.62462E-09   -0.24377E-09    0.16892E-14
  1324    0.66929E+03   -0.20189E+02    0.63262E-09   -0.20189E+02    0.30292E+02   -0.24401E-09    0.63262E-09   -0.24401E-09    0.16839E-14
  1325    0.66782E+03   -0.20964E+02    0.64072E-09   -0.20964E+02    0.30341E+02   -0.24422E-09    0.64072E-09   -0.24422E-09    0.16786E-14
  1326    0.66642E+03   -0.21742E+02    0.64890E-09   -0.21742E+02    0.30386E+02   -0.24441E-09    0.64890E-09   -0.24441E-09    0.16733E-14
  1327    0.66506E+03   -0.22520E+02    0.65711E-09   -0.22520E+02    0.30428E+02   -0.24457E-09    0.65711E-09   -0.24457E-09    0.16680E-14
  1328    0.66379E+03   -0.23297E+02    0.66535E-09   -0.23297E+02    0.30466E+02   -0.24471E-09    0.66535E-09   -0.24471E-09    0.16627E-14
  1329    0.66258E+03   -0.24075E+02    0.67357E-09   -0.24075E+02    0.30499E+02   -0.24483E-09    0.67357E-09   -0.24483E-09    0.16575E-14
  1330    0.66142E+03   -0.24852E+02    0.68176E-09   -0.24852E+02    0.30528E+02   -0.24492E-09    0.68176E-09   -0.24492E-09    0.16522E-14
  1331    0.66034E+03   -0.25628E+02    0.68987E-09   -0.25628E+02    0.30553E+02   -0.24499E-09    0.68987E-09   -0.24499E-09    0.16470E-14
  1332    0.65931E+03   -0.26404E+02    0.69789E-09   -0.26404E+02    0.30574E+02   -0.24503E-09    0.69789E-09   -0.24503E-09    0.16418E-14
  1333    0.65835E+03   -0.27177E+02    0.70578E-09   -0.27177E+02    0.30591E+02   -0.24504E-09    0.70578E-09   -0.24504E-09    0.16367E-14
  1334    0.65746E+03   -0.27949E+02    0.71352E-09   -0.27949E+02    0.30605E+02   -0.24503E-09    0.71352E-09   -0.24503E-09    0.16315E-14
  1335    0.65662E+03   -0.28720E+02    0.72107E-09   -0.28720E+02    0.30614E+02   -0.24500E-09    0.72107E-09   -0.24500E-09    0.16264E-14
  1336    0.65585E+03   -0.29487E+02    0.72841E-09   -0.29487E+02    0.30620E+02   -0.24494E-09    0.72841E-09   -0.24494E-09    0.16213E-14
  1337    0.65514E+03   -0.30253E+02    0.73552E-09   -0.30253E+02    0.30621E+02   -0.24486E-09    0.73552E-09   -0.24486E-09    0.16162E-14
  1338    0.65449E+03   -0.31015E+02    0.74235E-09   -0.31015E+02    0.30618E+02   -0.24474E-09    0.74235E-09   -0.24474E-09    0.16111E-14
  1339    0.65392E+03   -0.31776E+02    0.74889E-09   -0.31776E+02    0.30611E+02   -0.24461E-09    0.74889E-09   -0.24461E-09    0.16061E-14
  1340    0.65340E+03   -0.32534E+02    0.75511E-09   -0.32534E+02    0.30600E+02   -0.24445E-09    0.75511E-09   -0.24445E-09    0.16010E-14
  1341    0.65293E+03   -0.33287E+02    0.76097E-09   -0.33287E+02    0.30586E+02   -0.24426E-09    0.76097E-09   -0.24426E-09    0.15960E-14
  1342    0.65253E+03   -0.34037E+02    0.76645E-09   -0.34037E+02    0.30568E+02   -0.24404E-09    0.76645E-09   -0.24404E-09    0.15910E-14
  1343    0.65220E+03   -0.34783E+02    0.77152E-09   -0.34783E+02    0.30545E+02   -0.24380E-09    0.77152E-09   -0.24380E-09    0.15860E-14
  1344    0.65193E+03   -0.35525E+02    0.77616E-09   -0.35525E+02    0.30517E+02   -0.24353E-09    0.77616E-09   -0.24353E-09    0.15811E-14
  1345    0.65171E+03   -0.36262E+02    0.78032E-09   -0.36262E+02    0.30487E+02   -0.24324E-09    0.78032E-09   -0.24324E-09    0.15761E-14
  1346    0.65155E+03   -0.36996E+02    0.78399E-09   -0.36996E+02    0.30452E+02   -0.24292E-09    0.78399E-09   -0.24292E-09    0.15712E-14
  1347    0.65147E+03   -0.37724E+02    0.78714E-09   -0.37724E+02    0.30413E+02   -0.24257E-09    0.78714E-09   -0.24257E-09    0.15663E-14
  1348    0.65143E+03   -0.38447E+02    0.78973E-09   -0.38447E+02    0.30370E+02   -0.24219E-09    0.78973E-09   -0.24219E-09    0.15614E-14
  1349    0.65147E+03   -0.39165E+02    0.79175E-09   -0.39165E+02    0.30322E+02   -0.24179E-09    0.79175E-09   -0.24179E-09    0.15565E-14
  1350    0.65155E+03   -0.39877E+02    0.79315E-09   -0.39877E+02    0.30272E+02   -0.24136E-09    0.79315E-09   -0.24136E-09    0.15517E-14
  1351    0.65170E+03   -0.40584E+02    0.79393E-09   -0.40584E+02    0.30217E+02   -0.24090E-09    0.79393E-09   -0.24090E-09    0.15469E-14
  1352    0.65190E+03   -0.41285E+02    0.79411E-09   -0.41285E+02    0.30158E+02   -0.24041E-09    0.79411E-09   -0.24041E-09    0.15420E-14
  1353    0.65217E+03   -0.41980E+02    0.79372E-09   -0.41980E+02    0.30096E+02   -0.23990E-09    0.79372E-09   -0.23990E-09    0.15372E-14
  1354    0.65248E+03   -0.42668E+02    0.79281E-09   -0.42668E+02    0.30029E+02   -0.23936E-09    0.79281E-09   -0.23936E-09    0.15325E-14
  1355    0.65286E+03   -0.43350E+02    0.79140E-09   -0.43350E+02    0.29959E+02   -0.23880E-09    0.79140E-09   -0.23880E-09    0.15277E-14
  1356    0.65330E+03   -0.44026E+02    0.78954E-09   -0.44026E+02    0.29886E+02   -0.23821E-09    0.78954E-09   -0.23821E-09    0.15229E-14
  1357    0.65378E+03   -0.44692E+02    0.78725E-09   -0.44692E+02    0.29808E+02   -0.23760E-09    0.78725E-09   -0.23760E-09    0.15182E-14
  1358    0.65431E+03   -0.45350E+02    0.78459E-09   -0.45350E+02    0.29726E+02   -0.23696E-09    0.78459E-09   -0.23696E-09    0.15135E-14
  1359    0.65489E+03   -0.46002E+02    0.78158E-09   -0.46002E+02    0.29641E+02   -0.23630E-09    0.78158E-09   -0.23630E-09    0.15088E-14
  1360    0.65550E+03   -0.46644E+02    0.77826E-09   -0.46644E+02    0.29555E+02   -0.23562E-09    0.77826E-09   -0.23562E-09    0.15041E-14
  1361    0.65618E+03   -0.47278E+02    0.77466E-09   -0.47278E+02    0.29462E+02   -0.23491E-09    0.77466E-09   -0.23491E-09    0.14995E-14
  1362    0.65689E+03   -0.47902E+02    0.77083E-09   -0.47902E+02    0.29367E+02   -0.23418E-09    0.77083E-09   -0.23418E-09    0.14948E-14
  1363    0.65766E+03   -0.48519E+02    0.76680E-09   -0.48519E+02    0.29268E+02   -0.23343E-09    0.76680E-09   -0.23343E-09    0.14902E-14
  1364    0.65844E+03   -0.49125E+02    0.76260E-09   -0.49125E+02    0.29166E+02   -0.23266E-09    0.76260E-09   -0.23266E-09    0.14856E-14
  1365    0.65935E+03   -0.49721E+02    0.75827E-09   -0.49721E+02    0.29061E+02   -0.23186E-09    0.75827E-09   -0.23186E-09    0.14810E-14
  1366    0.66023E+03   -0.50309E+02    0.75385E-09   -0.50309E+02    0.28952E+02   -0.23105E-09    0.75385E-09   -0.23105E-09    0.14764E-14
  1367    0.66115E+03   -0.50886E+02    0.74938E-09   -0.50886E+02    0.28839E+02   -0.23022E-09    0.74938E-09   -0.23022E-09    0.14719E-14
  1368    0.66219E+03   -0.51452E+02    0.74489E-09   -0.51452E+02    0.28725E+02   -0.22936E-09    0.74489E-09   -0.22936E-09    0.14673E-14
  1369    0.66320E+03   -0.52007E+02    0.74041E-09   -0.52007E+02    0.28606E+02   -0.22849E-09    0.74041E-09   -0.22849E-09    0.14628E-14
  1370    0.66425E+03   -0.52552E+02    0.73599E-09   -0.52552E+02    0.28486E+02   -0.22760E-09    0.73599E-09   -0.22760E-09    0.14583E-14
  1371    0.66534E+03   -0.53086E+02    0.73166E-09   -0.53086E+02    0.28362E+02   -0.22670E-09    0.73166E-09   -0.22670E-09    0.14538E-14
  1372    0.66647E+03   -0.53608E+02    0.72745E-09   -0.53608E+02    0.28235E+02   -0.22577E-09    0.72745E-09   -0.22577E-09    0.14493E-14
  1373    0.66764E+03   -0.54120E+02    0.72341E-09   -0.54120E+02    0.28106E+02   -0.22483E-09    0.72341E-09   -0.22483E-09    0.14449E-14
  1374    0.66886E+03   -0.54619E+02    0.71957E-09   -0.54619E+02    0.27973E+02   -0.22387E-09    0.71957E-09   -0.22387E-09    0.14404E-14
  1375    0.67012E+03   -0.55107E+02    0.71596E-09   -0.55107E+02    0.27838E+02   -0.22290E-09    0.71596E-09   -0.22290E-09    0.14360E-14
  1376    0.67142E+03   -0.55582E+02    0.71262E-09   -0.55582E+02    0.27700E+02   -0.22191E-09    0.71262E-09   -0.22191E-09    0.14316E-14
  1377    0.67277E+03   -0.56046E+02    0.70959E-09   -0.56046E+02    0.27561E+02   -0.22090E-09    0.70959E-09   -0.22090E-09    0.14272E-14
  1378    0.67416E+03   -0.56497E+02    0.70691E-09   -0.56497E+02    0.27416E+02   -0.21989E-09    0.70691E-09   -0.21989E-09    0.14228E-14
  1379    0.67552E+03   -0.56936E+02    0.70460E-09   -0.56936E+02    0.27272E+02   -0.21885E-09    0.70460E-09   -0.21885E-09    0.14185E-14
  1380    0.67692E+03   -0.57363E+02    0.70272E-09   -0.57363E+02    0.27123E+02   -0.21781E-09    0.70272E-09   -0.21781E-09    0.14141E-14
  1381    0.67837E+03   -0.57775E+02    0.70129E-09   -0.57775E+02    0.26972E+02   -0.21675E-09    0.70129E-09   -0.21675E-09    0.14098E-14
  1382    0.67971E+03   -0.58175E+02    0.70034E-09   -0.58175E+02    0.26819E+02   -0.21568E-09    0.70034E-09   -0.21568E-09    0.14055E-14
  1383    0.68125E+03   -0.58562E+02    0.69993E-09   -0.58562E+02    0.26664E+02   -0.21459E-09    0.69993E-09   -0.21459E-09    0.14012E-14
  1384    0.68268E+03   -0.58935E+02    0.70007E-09   -0.58935E+02    0.26506E+02   -0.21350E-09    0.70007E-09   -0.21350E-09    0.13969E-14
  1385    0.68416E+03   -0.59295E+02    0.70082E-09   -0.59295E+02    0.26346E+02   -0.21239E-09    0.70082E-09   -0.21239E-09    0.13926E-14
  1386    0.68568E+03   -0.59641E+02    0.70220E-09   -0.59641E+02    0.26184E+02   -0.21128E-09    0.70220E-09   -0.21128E-09    0.13884E-14
  1387    0.68717E+03   -0.59974E+02    0.70426E-09   -0.59974E+02    0.26020E+02   -0.21015E-09    0.70426E-09   -0.21015E-09    0.13841E-14
  1388    0.68885E+03   -0.60293E+02    0.70702E-09   -0.60293E+02    0.25853E+02   -0.20902E-09    0.70702E-09   -0.20902E-09    0.13799E-14
  1389    0.69044E+03   -0.60597E+02    0.71052E-09   -0.60597E+02    0.25685E+02   -0.20787E-09    0.71052E-09   -0.20787E-09    0.13757E-14
  1390    0.69199E+03   -0.60889E+02    0.71481E-09   -0.60889E+02    0.25514E+02   -0.20672E-09    0.71481E-09   -0.20672E-09    0.13715E-14
  1391    0.69366E+03   -0.61166E+02    0.71991E-09   -0.61166E+02    0.25342E+02   -0.20556E-09    0.71991E-09   -0.20556E-09    0.13673E-14
  1392    0.69530E+03   -0.61429E+02    0.72587E-09   -0.61429E+02    0.25168E+02   -0.20439E-09    0.72587E-09   -0.20439E-09    0.13631E-14
  1393    0.69699E+03   -0.61678E+02    0.73272E-09   -0.61678E+02    0.24992E+02   -0.20321E-09    0.73272E-09   -0.20321E-09    0.13590E-14
  1394    0.69866E+03   -0.61913E+02    0.74049E-09   -0.61913E+02    0.24814E+02   -0.20203E-09    0.74049E-09   -0.20203E-09    0.13549E-14
  1395    0.70036E+03   -0.62132E+02    0.74923E-09   -0.62132E+02    0.24634E+02   -0.20084E-09    0.74923E-09   -0.20084E-09    0.13507E-14
  1396    0.70212E+03   -0.62339E+02    0.75897E-09   -0.62339E+02    0.24454E+02   -0.19964E-09    0.75897E-09   -0.19964E-09    0.13466E-14
  1397    0.70385E+03   -0.62530E+02    0.76974E-09   -0.62530E+02    0.24271E+02   -0.19844E-09    0.76974E-09   -0.19844E-09    0.13426E-14
  1398    0.70554E+03   -0.62706E+02    0.78158E-09   -0.62706E+02    0.24085E+02   -0.19724E-09    0.78158E-09   -0.19724E-09    0.13385E-14
  1399    0.70729E+03   -0.62868E+02    0.79453E-09   -0.62868E+02    0.23900E+02   -0.19603E-09    0.79453E-09   -0.19603E-09    0.13344E-14
  1400    0.70908E+03   -0.63016E+02    0.80863E-09   -0.63016E+02    0.23712E+02   -0.19482E-09    0.80863E-09   -0.19482E-09    0.13304E-14
  1401    0.71085E+03   -0.63148E+02    0.82389E-09   -0.63148E+02    0.23522E+02   -0.19360E-09    0.82389E-09   -0.19360E-09    0.13263E-14
  1402    0.71266E+03   -0.63266E+02    0.84028E-09   -0.63266E+02    0.23332E+02   -0.19238E-09    0.84028E-09   -0.19238E-09    0.13223E-14
  1403    0.71445E+03   -0.63369E+02    0.85773E-09   -0.63369E+02    0.23140E+02   -0.19116E-09    0.85773E-09   -0.19116E-09    0.13183E-14
  1404    0.71620E+03   -0.63457E+02    0.87619E-09   -0.63457E+02    0.22948E+02   -0.18993E-09    0.87619E-09   -0.18993E-09    0.13143E-14
  1405    0.71808E+03   -0.63531E+02    0.89560E-09   -0.63531E+02    0.22753E+02   -0.18870E-09    0.89560E-09   -0.18870E-09    0.13104E-14
  1406    0.71985E+03   -0.63591E+02    0.91591E-09   -0.63591E+02    0.22558E+02   -0.18745E-09    0.91591E-09   -0.18745E-09    0.13064E-14
  1407    0.72158E+03   -0.63636E+02    0.93705E-09   -0.63636E+02    0.22362E+02   -0.18620E-09    0.93705E-09   -0.18620E-09    0.13025E-14
  1408    0.72351E+03   -0.63666E+02    0.95898E-09   -0.63666E+02    0.22165E+02   -0.18495E-09    0.95898E-09   -0.18495E-09    0.12985E-14
  1409    0.72526E+03   -0.63681E+02    0.98162E-09   -0.63681E+02    0.21967E+02   -0.18368E-09    0.98162E-09   -0.18368E-09    0.12946E-14
  1410    0.72713E+03   -0.63684E+02    0.10049E-08   -0.63684E+02    0.21769E+02   -0.18241E-09    0.10049E-08   -0.18241E-09    0.12907E-14
  1411    0.72896E+03   -0.63671E+02    0.10289E-08   -0.63671E+02    0.21569E+02   -0.18112E-09    0.10289E-08   -0.18112E-09    0.12868E-14
  1412    0.73075E+03   -0.63643E+02    0.10533E-08   -0.63643E+02    0.21370E+02   -0.17982E-09    0.10533E-08   -0.17982E-09    0.12829E-14
  1413    0.73244E+03   -0.63601E+02    0.10783E-08   -0.63601E+02    0.21171E+02   -0.17852E-09    0.10783E-08   -0.17852E-09    0.12791E-14
  1414    0.73424E+03   -0.63545E+02    0.11037E-08   -0.63545E+02    0.20971E+02   -0.17720E-09    0.11037E-08   -0.17720E-09    0.12752E-14
  1415    0.73600E+03   -0.63475E+02    0.11295E-08   -0.63475E+02    0.20770E+02   -0.17586E-09    0.11295E-08   -0.17586E-09    0.12714E-14
  1416    0.73780E+03   -0.63391E+02    0.11556E-08   -0.63391E+02    0.20570E+02   -0.17452E-09    0.11556E-08   -0.17452E-09    0.12676E-14
  1417    0.73949E+03   -0.63295E+02    0.11819E-08   -0.63295E+02    0.20369E+02   -0.17316E-09    0.11819E-08   -0.17316E-09    0.12637E-14
  1418    0.74121E+03   -0.63182E+02    0.12085E-08   -0.63182E+02    0.20168E+02   -0.17178E-09    0.12085E-08   -0.17178E-09    0.12600E-14
  1419    0.74290E+03   -0.63057E+02    0.12352E-08   -0.63057E+02    0.19967E+02   -0.17039E-09    0.12352E-08   -0.17039E-09    0.12562E-14
  1420    0.74461E+03   -0.62918E+02    0.12620E-08   -0.62918E+02    0.19767E+02   -0.16898E-09    0.12620E-08   -0.16898E-09    0.12524E-14
  1421    0.74629E+03   -0.62765E+02    0.12889E-08   -0.62765E+02    0.19567E+02   -0.16756E-09    0.12889E-08   -0.16756E-09    0.12486E-14
  1422    0.74801E+03   -0.62599E+02    0.13157E-08   -0.62599E+02    0.19367E+02   -0.16612E-09    0.13157E-08   -0.16612E-09    0.12449E-14
  1423    0.74960E+03   -0.62420E+02    0.13425E-08   -0.62420E+02    0.19167E+02   -0.16465E-09    0.13425E-08   -0.16465E-09    0.12412E-14
  1424    0.75130E+03   -0.62227E+02    0.13691E-08   -0.62227E+02    0.18969E+02   -0.16318E-09    0.13691E-08   -0.16318E-09    0.12375E-14
  1425    0.75289E+03   -0.62021E+02    0.13955E-08   -0.62021E+02    0.18771E+02   -0.16168E-09    0.13955E-08   -0.16168E-09    0.12338E-14
  1426    0.75443E+03   -0.61801E+02    0.14216E-08   -0.61801E+02    0.18573E+02   -0.16016E-09    0.14216E-08   -0.16016E-09    0.12301E-14
  1427    0.75607E+03   -0.61569E+02    0.14475E-08   -0.61569E+02    0.18376E+02   -0.15861E-09    0.14475E-08   -0.15861E-09    0.12264E-14
  1428    0.75760E+03   -0.61324E+02    0.14730E-08   -0.61324E+02    0.18179E+02   -0.15705E-09    0.14730E-08   -0.15705E-09    0.12227E-14
  1429    0.75907E+03   -0.61064E+02    0.14981E-08   -0.61064E+02    0.17985E+02   -0.15547E-09    0.14981E-08   -0.15547E-09    0.12191E-14
  1430    0.76058E+03   -0.60794E+02    0.15226E-08   -0.60794E+02    0.17790E+02   -0.15386E-09    0.15226E-08   -0.15386E-09    0.12154E-14
  1431    0.76204E+03   -0.60510E+02    0.15467E-08   -0.60510E+02    0.17596E+02   -0.15222E-09    0.15467E-08   -0.15222E-09    0.12118E-14
  1432    0.76345E+03   -0.60213E+02    0.15701E-08   -0.60213E+02    0.17404E+02   -0.15057E-09    0.15701E-08   -0.15057E-09    0.12082E-14
  1433    0.76496E+03   -0.59904E+02    0.15929E-08   -0.59904E+02    0.17212E+02   -0.14888E-09    0.15929E-08   -0.14888E-09    0.12046E-14
  1434    0.76635E+03   -0.59582E+02    0.16150E-08   -0.59582E+02    0.17022E+02   -0.14718E-09    0.16150E-08   -0.14718E-09    0.12010E-14
  1435    0.76769E+03   -0.59248E+02    0.16364E-08   -0.59248E+02    0.16833E+02   -0.14544E-09    0.16364E-08   -0.14544E-09    0.11974E-14
  1436    0.76905E+03   -0.58904E+02    0.16569E-08   -0.58904E+02    0.16645E+02   -0.14368E-09    0.16569E-08   -0.14368E-09    0.11939E-14
  1437    0.77029E+03   -0.58545E+02    0.16765E-08   -0.58545E+02    0.16458E+02   -0.14189E-09    0.16765E-08   -0.14189E-09    0.11903E-14
  1438    0.77155E+03   -0.58177E+02    0.16951E-08   -0.58177E+02    0.16272E+02   -0.14007E-09    0.16951E-08   -0.14007E-09    0.11868E-14
  1439    0.77275E+03   -0.57794E+02    0.17128E-08   -0.57794E+02    0.16089E+02   -0.13822E-09    0.17128E-08   -0.13822E-09    0.11832E-14
  1440    0.77398E+03   -0.57401E+02    0.17295E-08   -0.57401E+02    0.15906E+02   -0.13634E-09    0.17295E-08   -0.13634E-09    0.11797E-14
